164	9.1068	7.7094	7.7103
165	9.1355	7.7443	7.7433
166	9.1636	7.7789	7.7793
167	9.1913	7.8133	7.8134
168	9.2186	7.8475	7.8469
169	9.2455	7.8815	7.8827
170	9.2718	7.9153	7.9145
171	9.2978	7.9488	7.9490
172	9.3232	7.9821	7.9823
173	9.3483	8.0151	8.0144
174	9.3728	8.0480	8.0491
175	9.3969	8.0805	8.0799
176	9.4206	8.1129	8.1130
177	9.4438	8.1450	8.1454
178	9.4665	8.1769	8.1760
179	9.4888	8.2085	8.2096
180	9.5106	8.2399	8.2394
181	9.5319	8.2710	8.2710
182	9.5528	8.3019	8.3024
183	9.5732	8.3326	8.3316
184	9.5931	8.3630	8.3640
185	9.6126	8.3932	8.3928
186	9.6316	8.4231	8.4230
187	9.6502	8.4528	8.4534
188	9.6682	8.4822	8.4811
189	9.6858	8.5114	8.5122
190	9.7030	8.5403	8.5400
191	9.7196	8.5689	8.5688
192	9.7358	8.5974	8.5980
193	9.7515	8.6256	8.6244
194	9.7667	8.6534	8.6542
195	9.7815	8.6810	8.6808
196	9.7957	8.7084	8.7082
197	9.8095	8.7356	8.7363
198	9.8229	8.7624	8.7613
199	9.8357	8.7890	8.7897
200	9.8481	8.8153	8.8152
201	9.8600	8.8414	8.8411
202	9.8714	8.8672	8.8680
203	9.8823	8.8928	8.8917
204	9.8927	8.9180	8.9186
205	9.9027	8.9430	8.9429
206	9.9122	8.9677	8.9674
207	9.9211	8.9922	8.9931
208	9.9297	9.0164	9.0154
209	9.9377	9.0403	9.0409
210	9.9452	9.0639	9.0639
211	9.9523	9.0873	9.0869
212	9.9588	9.1104	9.1113
213	9.9649	9.1333	9.1322
214	9.9705	9.1558	9.1563
215	9.9756	9.1780	9.1780
216	9.9803	9.2000	9.1996
217	9.9844	9.2218	9.2227
218	9.9881	9.2432	9.2422
219	9.9912	9.2643	9.2648
220	9.9939	9.2851	9.2851
221	9.9961	9.3057	9.3053
222	9.9978	9.3261	9.3270
223	9.9990	9.3461	9.3451
224	9.9998	9.3658	9.3663
225	10.0000	9.3852	9.3851
226	9.9998	9.4043	9.4039
227	9.9990	9.4232	9.4241
228	9.9978	9.4418	9.4408
229	9.9961	9.4600	9.4606
230	9.9939	9.4780	9.4780
231	9.9912	9.4957	9.4953
232	9.9881	9.5131	9.5141
233	9.9844	9.5303	9.5292
234	9.9803	9.5470	9.5476
235	9.9756	9.5636	9.5635
236	9.9705	9.5798	9.5794
237	9.9649	9.5957	9.5966
238	9.9588	9.6114	9.6103
239	9.9523	9.6267	9.6273
240	9.9452	9.6417	9.6416
241	9.9377	9.6564	9.6561
242	9.9297	9.6709	9.6717
243	9.9211	9.6850	9.6839
244	9.9122	9.6988	9.6995
245	9.9027	9.7124	9.7122
246	9.8927	9.7256	9.7253
247	9.8823	9.7385	9.7393
248	9.8714	9.7512	9.7500
249	9.8600	9.7634	9.7641
250	9.8481	9.7754	9.7752
251	9.8357	9.7871	9.7869
252	9.8229	9.7986	9.7993
253	9.8096	9.8097	9.8085
254	9.7958	9.8204	9.8212
255	9.7815	9.8309	9.8306
256	9.7667	9.8410	9.8409
257	9.7515	9.8509	9.8515
258	9.7358	9.8605	9.8594
259	9.7196	9.8697	9.8705
260	9.7030	9.8786	9.8782
261	9.6858	9.8872	9.8871
262	9.6682	9.8955	9.8960
263	9.6502	9.9035	9.9025
264	9.6316	9.9112	9.9121
265	9.6126	9.9185	9.9180
266	9.5931	9.9255	9.9255
267	9.5732	9.9322	9.9327
268	9.5528	9.9387	9.9378
269	9.5319	9.9448	9.9458
270	9.5106	9.9505	9.9499
271	9.4888	9.9560	9.9561
272	9.4665	9.9611	9.9614
273	9.4438	9.9660	9.9652
274	9.4206	9.9705	9.9717
275	9.3969	9.9746	9.9739
276	9.3728	9.9785	9.9788
277	9.3483	9.9820	9.9822
278	9.3232	9.9853	9.9847
279	9.2978	9.9882	9.9893
280	9.2718	9.9908	9.9899
281	9.2455	9.9930	9.9935
282	9.2186	9.9950	9.9950
283	9.1914	9.9966	9.9961
284	9.1636	9.9979	9.9989
285	9.1355	9.9989	9.9979
286	9.1068	9.9996	10.0002
287	9.0778	9.9999	9.9998
288	9.0483	9.9999	9.9996
289	9.0183	9.9996	10.0004
290	8.9879	9.9990	9.9978
291	8.9571	9.9980	9.9988
292	8.9259	9.9967	9.9964
293	8.8942	9.9951	9.9950
294	8.8620	9.9932	9.9938
295	8.8295	9.9910	9.9900
296	8.7965	9.9884	9.9894
297	8.7631	9.9855	9.9850
298	8.7292	9.9822	9.9823
299	8.6950	9.9787	9.9791
300	8.6603	9.9748	9.9740
301	8.6251	9.9707	9.9718
302	8.5896	9.9661	9.9654
303	8.5537	9.9612	9.9615
304	8.5173	9.9561	9.9562
305	8.4805	9.9506	9.9499
306	8.4433	9.9448	9.9458
307	8.4057	9.9386	9.9377
308	8.3677	9.9321	9.9326
309	8.3292	9.9253	9.9252
310	8.2904	9.9181	9.9177
311	8.2511	9.9107	9.9115
312	8.2115	9.9029	9.9018
313	8.1715	9.8948	9.8955
314	8.1310	9.8863	9.8861
315	8.0902	9.8776	9.8774
316	8.0489	9.8685	9.8691
317	8.0073	9.8591	9.8581
318	7.9653	9.8494	9.8503
319	7.9229	9.8393	9.8387
320	7.8801	9.8289	9.8289
321	7.8369	9.8181	9.8185
322	7.7934	9.8071	9.8063
323	7.7495	9.7958	9.7970
324	7.7051	9.7840	9.7833
325	7.6605	9.7720	9.7723
326	7.6154	9.7596	9.7597
327	7.5700	9.7470	9.7465
328	7.5242	9.7340	9.7349
329	7.4780	9.7207	9.7196
330	7.4315	9.7070	9.7076
331	7.3846	9.6930	9.6928
332	7.3373	9.6787	9.6785
333	7.2897	9.6641	9.6648
334	7.2417	9.6492	9.6481
335	7.1934	9.6339	9.6348
336	7.1447	9.6183	9.6178
337	7.0957	9.6024	9.6025
338	7.0464	9.5862	9.5865
339	6.9966	9.5696	9.5688
340	6.9466	9.5528	9.5540
341	6.8962	9.5355	9.5348
342	6.8455	9.5180	9.5184
343	6.7944	9.5002	9.5002
344	6.7430	9.4820	9.4815
345	6.6913	9.4635	9.4644
346	6.6393	9.4448	9.4436
347	6.5869	9.4256	9.4263
348	6.5342	9.4061	9.4059
349	6.4812	9.3864	9.3862
350	6.4279	9.3663	9.3669
351	6.3743	9.3459	9.3449
352	6.3203	9.3252	9.3262
353	6.2661	9.3042	9.3035
354	6.2115	9.2828	9.2830
355	6.1566	9.2611	9.2613
356	6.1015	9.2392	9.2385
357	6.0460	9.2169	9.2179
358	5.9903	9.1943	9.1933
359	5.9342	9.1713	9.1719
360	5.8779	9.1481	9.1479
361	5.8212	9.1245	9.1242
362	5.7643	9.1007	9.1014
363	5.7072	9.0765	9.0754
364	5.6497	9.0520	9.0529
365	5.5919	9.0272	9.0267
366	5.5339	9.0021	9.0021
367	5.4757	8.9766	8.9770
368	5.4171	8.9509	8.9502
369	5.3583	8.9249	8.9261
370	5.2992	8.8986	8.8977
371	5.2399	8.8719	8.8723
372	5.1803	8.8449	8.8448
373	5.1204	8.8176	8.8173
374	5.0604	8.7901	8.7908
375	5.0000	8.7622	8.7611
376	4.9394	8.7340	8.7349
377	4.8786	8.7055	8.7051
378	4.8176	8.6768	8.6768
379	4.7563	8.6477	8.6480
380	4.6947	8.6183	8.6176
381	4.6330	8.5886	8.5898
382	4.5710	8.5586	8.5578
383	4.5088	8.5283	8.5288
384	4.4464	8.4977	8.4977
385	4.3837	8.4669	8.4665
386	4.3209	8.4357	8.4364
387	4.2578	8.4043	8.4031
388	4.1945	8.3725	8.3734
389	4.1311	8.3404	8.3399
390	4.0674	8.3081	8.3082
391	4.0035	8.2754	8.2757
392	3.9394	8.2425	8.2418
393	3.8752	8.2093	8.2104
394	3.8107	8.1758	8.1748
395	3.7461	8.1420	8.1425
396	3.6813	8.1079	8.1077
397	3.6163	8.0735	8.0733
398	3.5511	8.0388	8.0395
399	3.4857	8.0039	8.0029
400	3.4202	7.9687	7.9697
401	3.3545	7.9332	7.9325
402	3.2887	7.8974	7.8976
403	3.2227	7.8613	7.8615
404	3.1565	7.8250	7.8244
405	3.0902	7.7884	7.7893
406	3.0237	7.7515	7.7504
407	2.9571	7.7143	7.7150
408	2.8903	7.6768	7.6765
409	2.8234	7.6391	7.6390
410	2.7564	7.6011	7.6015
411	2.6892	7.5628	7.5620
412	2.6219	7.5243	7.5255
413	2.5545	7.4854	7.4846
414	2.4869	7.4463	7.4468
415	2.4192	7.4070	7.4069
416	2.3514	7.3674	7.3671
417	2.2835	7.3275	7.3282
418	2.2155	7.2874	7.2863
419	2.1474	7.2470	7.2479
420	2.0791	7.2063	7.2057
421	2.0108	7.1654	7.1655
422	1.9424	7.1242	7.1244
423	1.8738	7.0827	7.0822
424	1.8052	7.0411	7.0420
425	1.7365	6.9991	6.9980
426	1.6677	6.9569	6.9576
427	1.5988	6.9144	6.9141
428	1.5299	6.8717	6.8716
429	1.4609	6.8287	6.8291
430	1.3918	6.7855	6.7847
431	1.3226	6.7421	6.7433
432	1.2534	6.6984	6.6975
433	1.1841	6.6544	6.6549
434	1.1147	6.6102	6.6101
435	1.0453	6.5658	6.5655
436	0.9759	6.5211	6.5217
437	0.9064	6.4762	6.4752
438	0.8368	6.4311	6.4321
439	0.7672	6.3856	6.3849
440	0.6976	6.3400	6.3403
441	0.6279	6.2942	6.2942
442	0.5582	6.2481	6.2477
443	0.4885	6.2018	6.2025
444	0.4188	6.1552	6.1541
445	0.3490	6.1084	6.1093
446	0.2792	6.0614	6.0609
447	0.2095	6.0142	6.0143
448	0.1396	5.9667	5.9669
449	0.0698	5.9191	5.9185
450	0.0000	5.8712	5.8721
451	-0.0698	5.8231	5.8219
452	-0.1396	5.7747	5.7755
453	-0.2094	5.7262	5.7258
454	-0.2792	5.6774	5.6774
455	-0.3490	5.6284	5.6288
456	-0.4187	5.5793	5.5786
457	-0.4885	5.5299	5.5309
458	-0.5582	5.4803	5.4793
459	-0.6279	5.4305	5.4311
460	-0.6975	5.3804	5.3801
461	-0.7672	5.3302	5.3302
462	-0.8368	5.2798	5.2802
463	-0.9063	5.2292	5.2284
464	-0.9758	5.1784	5.1795
465	-1.0453	5.1274	5.1264
466	-1.1147	5.0761	5.0767
467	-1.1840	5.0247	5.0245
468	-1.2533	4.9732	4.9730
469	-1.3225	4.9214	4.9219
470	-1.3917	4.8694	4.8686
471	-1.4608	4.8173	4.8185
472	-1.5298	4.7649	4.7641
473	-1.5988	4.7124	4.7129
474	-1.6677	4.6597	4.6595
475	-1.7365	4.6068	4.6066
476	-1.8052	4.5537	4.5543
477	-1.8738	4.5005	4.4996
478	-1.9423	4.4471	4.4483
479	-2.0108	4.3935	4.3927
480	-2.0791	4.3397	4.3402
481	-2.1473	4.2858	4.2857
482	-2.2155	4.2317	4.2315
483	-2.2835	4.1775	4.1780
484	-2.3514	4.1231	4.1222
485	-2.4192	4.0685	4.0697
486	-2.4869	4.0138	4.0129
487	-2.5544	3.9588	3.9593
488	-2.6219	3.9038	3.9037
489	-2.6892	3.8486	3.8484
490	-2.7563	3.7932	3.7938
491	-2.8234	3.7377	3.7368
492	-2.8903	3.6821	3.6833
493	-2.9571	3.6263	3.6254
494	-3.0237	3.5703	3.5708
495	-3.0901	3.5142	3.5140
496	-3.1565	3.4580	3.4578
497	-3.2226	3.4016	3.4021
498	-3.2886	3.3451	3.3442
499	-3.3545	3.2885	3.2897
500	-3.4202	3.2317	3.2308
501	-3.4857	3.1748	3.1753
502	-3.5510	3.1177	3.1175
503	-3.6162	3.0606	3.0604
504	-3.6812	3.0033	3.0037
505	-3.7460	2.9459	2.9451
506	-3.8107	2.8883	2.8895
507	-3.8751	2.8307	2.8297
508	-3.9394	2.7729	2.7735
509	-4.0035	2.7150	2.7147
510	-4.0673	2.6570	2.6570
511	-4.1310	2.5989	2.5993
512	-4.1945	2.5407	2.5400
513	-4.2578	2.4824	2.4834
514	-4.3208	2.4239	2.4229
515	-4.3837	2.3654	2.3661
516	-4.4463	2.3067	2.3064
517	-4.5087	2.2480	2.2481
518	-4.5710	2.1892	2.1895
519	-4.6329	2.1303	2.1297
520	-4.6947	2.0712	2.0722
521	-4.7562	2.0121	2.0110
522	-4.8175	1.9529	1.9538
523	-4.8786	1.8936	1.8931
524	-4.9394	1.8343	1.8345
525	-5.0000	1.7748	1.7750
526	-5.0603	1.7153	1.7148
527	-5.1204	1.6557	1.6565
528	-5.1802	1.5960	1.5949
529	-5.2398	1.5363	1.5372
530	-5.2992	1.4764	1.4758
531	-5.3582	1.4165	1.4169
532	-5.4171	1.3566	1.3565
533	-5.4756	1.2965	1.2962
534	-5.5339	1.2364	1.2371
535	-5.5919	1.1763	1.1753
536	-5.6496	1.1161	1.1172
537	-5.7071	1.0558	1.0550
538	-5.7643	0.9955	0.9960
539	-5.8212	0.9351	0.9349
540	-5.8778	0.8747	0.8746
541	-5.9342	0.8142	0.8146
542	-5.9902	0.7537	0.7529
543	-6.0460	0.6931	0.6942
544	-6.1014	0.6325	0.6315
545	-6.1566	0.5719	0.5726
546	-6.2115	0.5112	0.5108
547	-6.2660	0.4505	0.4506
548	-6.3203	0.3897	0.3900
549	-6.3742	0.3290	0.3285
550	-6.4279	0.2682	0.2690
551	-6.4812	0.2074	0.2062
552	-6.5342	0.1465	0.1475
553	-6.5869	0.0856	0.0850
554	-6.6392	0.0247	0.0251
555	-6.6913	-0.0362	-0.0362
556	-6.7430	-0.0971	-0.0973
557	-6.7944	-0.1580	-0.1574
558	-6.8454	-0.2190	-0.2198
559	-6.8962	-0.2799	-0.2787
560	-6.9466	-0.3409	-0.3418
561	-6.9966	-0.4018	-0.4012
562	-7.0463	-0.4628	-0.4631
563	-7.0957	-0.5237	-0.5237
564	-7.1447	-0.5847	-0.5844
565	-7.1934	-0.6456	-0.6462
566	-7.2417	-0.7066	-0.7057
567	-7.2897	-0.7675	-0.7687
568	-7.3373	-0.8284	-0.8275
569	-7.3845	-0.8893	-0.8899
570	-7.4314	-0.9502	-0.9498
571	-7.4780	-1.0110	-1.0110
572	-7.5241	-1.0719	-1.0721
573	-7.5699	-1.1327	-1.1321
574	-7.6154	-1.1935	-1.1943
575	-7.6604	-1.2542	-1.2530
576	-7.7051	-1.3149	-1.3159
577	-7.7494	-1.3756	-1.3750
578	-7.7934	-1.4363	-1.4366
579	-7.8369	-1.4969	-1.4968
580	-7.8801	-1.5575	-1.5572
581	-7.9229	-1.6180	-1.6185
582	-7.9653	-1.6785	-1.6776
583	-8.0073	-1.7389	-1.7400
584	-8.0489	-1.7993	-1.7983
585	-8.0901	-1.8596	-1.8603
586	-8.1310	-1.9199	-1.9195
587	-8.1714	-1.9801	-1.9802
588	-8.2115	-2.0403	-2.0404
589	-8.2511	-2.1004	-2.0999
590	-8.2904	-2.1604	-2.1612
591	-8.3292	-2.2204	-2.2194
592	-8.3676	-2.2803	-2.2814
593	-8.4056	-2.3401	-2.3393
594	-8.4433	-2.3999	-2.4004
595	-8.4805	-2.4596	-2.4593
596	-8.5173	-2.5192	-2.5191
597	-8.5536	-2.5787	-2.5790
598	-8.5896	-2.6381	-2.6375
599	-8.6251	-2.6975	-2.6984
600	-8.6602	-2.7568	-2.7556
601	-8.6949	-2.8159	-2.8169
602	-8.7292	-2.8750	-2.8744
603	-8.7631	-2.9340	-2.9344
604	-8.7965	-2.9929	-2.9928
605	-8.8295	-3.0517	-3.0515
606	-8.8620	-3.1104	-3.1109
607	-8.8941	-3.1690	-3.1682
608	-8.9258	-3.2275	-3.2285
609	-8.9571	-3.2859	-3.2847
610	-8.9879	-3.3441	-3.3449
611	-9.0183	-3.4023	-3.4017
612	-9.0483	-3.4603	-3.4606
613	-9.0778	-3.5182	-3.5182
614	-9.1068	-3.5760	-3.5757
615	-9.1354	-3.6337	-3.6343
616	-9.1636	-3.6913	-3.6904
617	-9.1913	-3.7487	-3.7498
618	-9.2186	-3.8060	-3.8050
619	-9.2454	-3.8632	-3.8639
620	-9.2718	-3.9202	-3.9197
621	-9.2978	-3.9771	-3.9773
622	-9.3232	-4.0338	-4.0339
623	-9.3482	-4.0905	-4.0901
624	-9.3728	-4.1469	-4.1475
625	-9.3969	-4.2033	-4.2024
626	-9.4206	-4.2595	-4.2606
627	-9.4438	-4.3155	-4.3145
628	-9.4665	-4.3714	-4.3721
629	-9.4887	-4.4271	-4.4266
630	-9.5106	-4.4827	-4.4829
631	-9.5319	-4.5381	-4.5381
632	-9.5528	-4.5933	-4.5930
633	-9.5732	-4.6484	-4.6490
634	-9.5931	-4.7033	-4.7025
635	-9.6126	-4.7581	-4.7592
636	-9.6316	-4.8127	-4.8117
637	-9.6502	-4.8671	-4.8679
638	-9.6682	-4.9213	-4.9208
639	-9.6858	-4.9754	-4.9756
640	-9.7029	-5.0293	-5.0293
641	-9.7196	-5.0830	-5.0827
642	-9.7358	-5.1365	-5.1370
643	-9.7515	-5.1898	-5.1890
644	-9.7667	-5.2430	-5.2441
645	-9.7815	-5.2959	-5.2949
646	-9.7957	-5.3487	-5.3495
647	-9.8095	-5.4012	-5.4007
648	-9.8229	-5.4536	-5.4539
649	-9.8357	-5.5058	-5.5057
650	-9.8481	-5.5577	-5.5575
651	-9.8600	-5.6095	-5.6100
652	-9.8714	-5.6611	-5.6604
653	-9.8823	-5.7125	-5.7134
654	-9.8927	-5.7636	-5.7624
655	-9.9027	-5.8145	-5.8155
656	-9.9122	-5.8652	-5.8646
657	-9.9211	-5.9157	-5.9161
658	-9.9297	-5.9660	-5.9658
659	-9.9377	-6.0161	-6.0160
660	-9.9452	-6.0659	-6.0663
661	-9.9523	-6.1155	-6.1149
662	-9.9588	-6.1649	-6.1658
663	-9.9649	-6.2141	-6.2130
664	-9.9705	-6.2630	-6.2641
665	-9.9756	-6.3117	-6.3109
666	-9.9803	-6.3602	-6.3607
667	-9.9844	-6.4084	-6.4080
668	-9.9881	-6.4564	-6.4564
669	-9.9912	-6.5041	-6.5043
670	-9.9939	-6.5516	-6.5512
671	-9.9961	-6.5989	-6.5995
672	-9.9978	-6.6459	-6.6450
673	-9.9990	-6.6926	-6.6938
674	-9.9998	-6.7391	-6.7381
675	-10.0000	-6.7854	-6.7862
676	-9.9998	-6.8314	-6.8308
677	-9.9990	-6.8771	-6.8774
678	-9.9978	-6.9225	-6.9225
679	-9.9961	-6.9678	-6.9676
680	-9.9939	-7.0127	-7.0131
681	-9.9912	-7.0574	-7.0567
682	-9.9881	-7.1018	-7.1027
683	-9.9844	-7.1460	-7.1448
684	-9.9803	-7.1899	-7.1909
685	-9.9756	-7.2334	-7.2326
686	-9.9705	-7.2768	-7.2773
687	-9.9649	-7.3198	-7.3195
688	-9.9588	-7.3626	-7.3626
689	-9.9523	-7.4050	-7.4052
690	-9.9452	-7.4473	-7.4469
691	-9.9377	-7.4892	-7.4898
692	-9.9297	-7.5308	-7.5300
693	-9.9212	-7.5722	-7.5733
694	-9.9122	-7.6132	-7.6121
695	-9.9027	-7.6540	-7.6548
696	-9.8927	-7.6944	-7.6938
697	-9.8823	-7.7346	-7.7350
698	-9.8714	-7.7744	-7.7743
699	-9.8600	-7.8140	-7.8139
700	-9.8481	-7.8533	-7.8536
701	-9.8357	-7.8922	-7.8917
702	-9.8229	-7.9309	-7.9317
703	-9.8096	-7.9693	-7.9683
704	-9.7958	-8.0073	-8.0085
705	-9.7815	-8.0450	-8.0441
706	-9.7667	-8.0824	-8.0832
707	-9.7515	-8.1195	-8.1190
708	-9.7358	-8.1563	-8.1566
709	-9.7196	-8.1928	-8.1927
710	-9.7030	-8.2289	-8.2288
711	-9.6858	-8.2648	-8.2651
712	-9.6682	-8.3003	-8.2997
713	-9.6502	-8.3355	-8.3363
714	-9.6316	-8.3703	-8.3693
715	-9.6126	-8.4049	-8.4060
716	-9.5932	-8.4391	-8.4381
717	-9.5732	-8.4729	-8.4736
718	-9.5528	-8.5064	-8.5059
719	-9.5319	-8.5396	-8.5399
720	-9.5106	-8.5725	-8.5724
721	-9.4888	-8.6050	-8.6049
722	-9.4665	-8.6372	-8.6376
723	-9.4438	-8.6691	-8.6685
724	-9.4206	-8.7006	-8.7014
725	-9.3969	-8.7318	-8.7307
726	-9.3728	-8.7626	-8.7638
727	-9.3483	-8.7930	-8.7921
728	-9.3233	-8.8232	-8.8239
729	-9.2978	-8.8529	-8.8524
730	-9.2719	-8.8823	-8.8827
731	-9.2455	-8.9114	-8.9113
732	-9.2186	-8.9401	-8.9400
733	-9.1914	-8.9685	-8.9688
734	-9.1636	-8.9965	-8.9960
735	-9.1355	-9.0241	-9.0249
736	-9.1069	-9.0514	-9.0505
737	-9.0778	-9.0784	-9.0795
738	-9.0483	-9.1049	-9.1039
739	-9.0183	-9.1311	-9.1319
740	-8.9880	-9.1569	-9.1563
741	-8.9571	-9.1824	-9.1828
742	-8.9259	-9.2075	-9.2072
743	-8.8942	-9.2322	-9.2322
744	-8.8621	-9.2566	-9.2567
745	-8.8295	-9.2805	-9.2801
746	-8.7965	-9.3042	-9.3048
747	-8.7631	-9.3274	-9.3266
748	-8.7292	-9.3503	-9.3513
749	-8.6950	-9.3728	-9.3716
750	-8.6603	-9.3949	-9.3959
751	-8.6252	-9.4166	-9.4158
752	-8.5896	-9.4379	-9.4385
753	-8.5537	-9.4589	-9.4585
754	-8.5173	-9.4795	-9.4797
755	-8.4805	-9.4997	-9.4997
756	-8.4433	-9.5195	-9.5193
757	-8.4057	-9.5389	-9.5393
758	-8.3677	-9.5580	-9.5574
759	-8.3292	-9.5766	-9.5774
760	-8.2904	-9.5949	-9.5939
761	-8.2512	-9.6128	-9.6140
762	-8.2115	-9.6303	-9.6292
763	-8.1715	-9.6474	-9.6482
764	-8.1310	-9.6640	-9.6634
765	-8.0902	-9.6803	-9.6808
766	-8.0490	-9.6962	-9.6960
767	-8.0073	-9.7118	-9.7118
768	-7.9653	-9.7269	-9.7270
769	-7.9229	-9.7416	-9.7413
770	-7.8801	-9.7559	-9.7564
771	-7.8370	-9.7698	-9.7692
772	-7.7934	-9.7834	-9.7843
773	-7.7495	-9.7965	-9.7954
774	-7.7052	-9.8092	-9.8104
775	-7.6605	-9.8215	-9.8206
776	-7.6154	-9.8334	-9.8342
777	-7.5700	-9.8449	-9.8443
